"","super_opeid","cohort","name","type","tier","tier_name","iclevel","region","state","cz","czname","cfips","county","multi","count","female","married","mr_kq5_pq1","mr_ktop1_pq1","par_mean","par_median","par_rank","par_q1","par_q2","par_q3","par_q4","par_q5","par_top10pc","par_top5pc","par_top1pc","par_toppt1pc","k_rank","k_mean","k_median","k_median_nozero","k_0inc","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","ktop1pc_cond_parq1","ktop1pc_cond_parq2","ktop1pc_cond_parq3","ktop1pc_cond_parq4","ktop1pc_cond_parq5"
"1400",2299,1991,"North Central Michigan College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","Midwest","MI",12302,"Petoskey",26047,"Emmet",0,449,0.594582379,0.124053791,0.018442206,0,61982.71484,49400,0.493501216,0.162169513,0.197267243,0.260025119,0.241225889,0.139312236,0.029657533,0.008094269,0.001655533,0,0.535224945,14875.61621,13000,13800,0.071375653,0.076827339,0.223584594,0.285280328,0.261498682,0.152809057,0.054122321,0.027313741,0.005098639,0.493241012,0.520221412,0.547222614,0.538646042,0.577025056,0.126233908,0.179144745,0.348053635,0.23284593,0.113721783,0.104194054,0.258272081,0.262810893,0.252925195,0.121797777,0.067847444,0.215506056,0.279302951,0.283918782,0.153424768,0.046288025,0.250435865,0.285686344,0.255628924,0.161960841,0.050204234,0.194782275,0.254478249,0.275309529,0.225225713,0,0.000616885,0.017222483,0.000154538,0.003311923
"1401",2514,1991,"North Central Missouri College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","Midwest","MO",26104,"Trenton",29079,"Grundy",0,279,0.640873313,0.267466784,0.01819831,0,56725.71484,48700,0.483396649,0.111805765,0.246342921,0.32785518,0.254817226,0.059178908,0.01160401,0.01160401,0.000676461,0.000114835,0.567079065,16888.74219,16300,17400,0.101934768,0.105860764,0.167743361,0.213274411,0.294878366,0.218243098,0.102554344,0.036163524,0.003349596,0.541822851,0.538798034,0.538911939,0.622180998,0.651305676,0.063458975,0.157499636,0.262619002,0.3536552,0.162767187,0.149769197,0.128975549,0.292877747,0.309077685,0.119299823,0.100331188,0.215080495,0.218136323,0.263905606,0.202546388,0.113716818,0.154046399,0.134658757,0.284144998,0.313433028,0,0.145201221,0.100259338,0.342532783,0.412006658,0,0.000446971,0,0,0.054740588
"1402",5313,1991,"North Central State College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","Midwest","OH",16000,"Mansfield",39139,"Richland",0,630,0.580252349,0.237358987,0.017262938,0,62382.03125,56000,0.518698454,0.102913044,0.175505261,0.311294912,0.330595793,0.079690991,0.024139568,0.009489063,0.000854545,0,0.587633401,17412.94531,15200,16300,0.063014783,0.071212619,0.210907357,0.227833576,0.239445524,0.250600924,0.141162217,0.057358634,0.003070487,0.486275405,0.573157668,0.58679831,0.630355537,0.57643801,0.153450976,0.270928785,0.231657289,0.176220001,0.16774295,0.062639947,0.189363671,0.263176551,0.271618308,0.213201524,0.05536356,0.236685948,0.262587205,0.221449773,0.223913515,0.062463377,0.18341286,0.182794116,0.246472013,0.324857634,0.082096452,0.194203632,0.196146681,0.291387358,0.236165877,0,0.000230412,4.51e-05,0.008677036,0.001849978
"1403",3558,1991,"North Central Texas College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","South","TX",33100,"Dallas",48097,"Cooke",0,1611,0.528463483,0.162884936,0.021162797,0.0019038,93662.65625,71900,0.594461262,0.105459172,0.138118321,0.204736379,0.266610802,0.285075326,0.118847005,0.04956245,0.004407028,1.03e-05,0.576556138,17890.74805,15700,17600,0.105566405,0.103722425,0.167486179,0.218569313,0.262872198,0.247349885,0.117764242,0.060176108,0.01286287,0.528610885,0.593414724,0.595787823,0.610739172,0.54034394,0.1323455,0.208723311,0.259102731,0.199155567,0.200672891,0.107918198,0.115967549,0.224309599,0.283488776,0.268315878,0.104676237,0.132118985,0.215768621,0.271394853,0.276041303,0.077381844,0.155895924,0.192905394,0.297323664,0.276493173,0.115050395,0.213431478,0.226806512,0.238113637,0.206597978,0.018052482,0.004774362,0.024589998,0.007706739,0.011261853
"1404",2369,1991,"North Central University","Private Non-profit","Selective private","Selective private","Four-year","Midwest","MN",21501,"Minneapolis",27053,"Hennepin",0,299,0.496966898,0.384903163,0.006433023,1.16e-05,93553.25,73500,0.632963777,0.045411995,0.12441689,0.237725182,0.330075938,0.262369994,0.096967191,0.02800728,0.005589599,0.000294268,0.593885593,17588.40625,15800,16800,0.049170926,0.046607178,0.182764104,0.239683791,0.27962859,0.251316337,0.104626454,0.035880342,0.003673881,0.534202516,0.521504581,0.627168834,0.600236058,0.600392997,0.091590389,0.231900685,0.256974312,0.277875496,0.141659119,0.082672109,0.261770263,0.235533634,0.254706957,0.165317037,0.050472546,0.1257773,0.197535695,0.354533083,0.271681377,0.013599028,0.193244031,0.309801126,0.249756945,0.23359887,0.059742968,0.175243946,0.188636685,0.261461537,0.314914865,0.000255533,0.00146877,0.014636803,0,0
"1405",7111,1991,"North Country Community College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","Northeast","NY",18400,"Plattsburgh",36031,"Essex",0,300,0.547238648,0.108897865,0.019763957,1.03e-05,62136.50781,47000,0.46764183,0.191337812,0.227279201,0.205843726,0.266035244,0.109504018,0.010359185,0.005728155,0.004449303,9.87e-05,0.54036374,15809.58301,13900,15500,0.10947109,0.112558595,0.214888327,0.214964626,0.217709427,0.239879025,0.102650352,0.034319878,0.007030062,0.512854874,0.522327244,0.540156901,0.575205028,0.541609108,0.093648427,0.233824242,0.209502507,0.359731302,0.103293523,0.084110827,0.285457115,0.225495414,0.188268515,0.216668128,0.126826193,0.171919208,0.246361329,0.17473312,0.280160151,0.1382078,0.177267511,0.1784854,0.171055381,0.334983909,0.115511258,0.20750423,0.232257385,0.224788399,0.219938729,5.4e-05,0.00031346,0.016309387,0.011072581,0.005895692
"1406",2996,1991,"North Dakota State College Of Science","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","Midwest","ND",26801,"Fargo",38077,"Richland",0,578,0.34463644,0.138133734,0.028133238,0.001655133,75429.99219,68300,0.57543999,0.066666937,0.14607513,0.270775185,0.371742082,0.144740666,0.039990645,0.012294311,0.002240497,0,0.744219486,30845.0957,28100,28800,0.033181302,0.038839559,0.101132873,0.116202698,0.19058097,0.5532439,0.399314016,0.244654164,0.068805117,0.653869152,0.686312735,0.738803506,0.772710502,0.781232715,0.057334858,0.148193159,0.152436131,0.220038998,0.421996854,0.06544525,0.152034384,0.138264408,0.161960695,0.482295265,0.040193391,0.1106101,0.100945708,0.199557766,0.548693035,0.025448519,0.078465181,0.112038291,0.20541246,0.578635549,0.035329654,0.068574828,0.116486379,0.151011248,0.628597891,0.024826892,0.03516151,0.063428804,0.084001509,0.09404351
"1407",2997,1991,"North Dakota State University - Main Campus - Fargo","Public","Selective public","Selective public","Four-year","Midwest","ND",26801,"Fargo",38017,"Cass",0,2309,0.449740112,0.116684705,0.008906044,0.000455146,130410.4453,100000,0.718032897,0.029704556,0.061155613,0.139369532,0.343400873,0.426369427,0.190739945,0.075685479,0.007477528,0.000872898,0.634065192,21056.40039,17100,17700,0.032027662,0.034000343,0.163723684,0.241310158,0.251786918,0.309178897,0.168668896,0.087177232,0.01889649,0.616794109,0.627400517,0.641557634,0.632537782,0.635005474,0.044967597,0.196589464,0.252538104,0.206084009,0.299820827,0.027540626,0.180270437,0.240971104,0.228381212,0.32283662,0.021601445,0.161724505,0.245296517,0.265763062,0.30561447,0.032477257,0.153842356,0.253310601,0.258486238,0.301883547,0.039442404,0.167672586,0.229608274,0.248364003,0.314912734,0.015322421,0.007208735,0.018845578,0.016205879,0.023005584
"1408",5619,1991,"North Georgia Technical College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","South","GA",9400,"Gainesville",13137,"Habersham",0,566,0.495642036,0.239197895,0.05127835,0.000132426,49106.73047,41800,0.419469357,0.228190002,0.240707657,0.27211455,0.185319436,0.073668355,0.026220893,0.00722919,5.93e-05,5.93e-05,0.548076058,16055.88867,13900,16500,0.108328454,0.108453973,0.217031338,0.196865827,0.239053592,0.23859527,0.105247334,0.039349522,0.00406085,0.515615463,0.553717852,0.576604068,0.589240253,0.421261072,0.098028482,0.273091382,0.203437219,0.20072514,0.224717778,0.091235169,0.271762241,0.148935064,0.231913906,0.256153621,0.10174862,0.169353403,0.222459096,0.253891837,0.252547043,0.107254519,0.156603398,0.231316582,0.28721718,0.21760832,0.224794258,0.192676817,0.151922246,0.205136656,0.225470021,0.000580332,0,0,0.019335375,0.004685911
"1409",3441,1991,"North Greenville University","Private Non-profit","Nonselective four-year private not-for-profit","Nonselective four-year private not-for-profit","Four-year","South","SC",8300,"Greenville",45045,"Greenville",0,424,0.528202116,0.314042807,0.014527121,0.002138521,90980.75,76700,0.626783669,0.061770623,0.104012827,0.218493055,0.365572366,0.250151128,0.101637565,0.031926826,0.004756908,0,0.563758726,16167.26953,14300,14700,0.055059735,0.055975567,0.266746124,0.223856511,0.263498063,0.189923735,0.073110066,0.025099523,0.004446503,0.571880639,0.585641563,0.534989834,0.571737468,0.566122115,0.090849367,0.230285448,0.312077709,0.131609002,0.235178473,0.049203307,0.282579808,0.142561027,0.324092932,0.201562927,0.080883321,0.303395693,0.208538281,0.227922265,0.17926044,0.041400878,0.260257718,0.201740047,0.314320519,0.182280838,0.049723975,0.246636674,0.281575177,0.227671742,0.194392432,0.034620361,0,0,0,0.00922635
"1410",1623,1991,"North Idaho College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","West","ID",38601,"Spokane",16055,"Kootenai",0,1159,0.519919574,0.205079377,0.017602123,0.000875222,72469.32813,58100,0.533281624,0.128034366,0.165410527,0.264310734,0.279518022,0.162726351,0.060099594,0.024143638,0.001354758,0,0.549780385,16215.69727,13800,15500,0.096938066,0.096726327,0.212904167,0.236868662,0.256679041,0.196821802,0.080175586,0.044402342,0.017598483,0.46968323,0.54300195,0.557941556,0.577494681,0.55883044,0.177229797,0.286659616,0.163635846,0.234995069,0.137479671,0.087366387,0.238118128,0.210134878,0.315748445,0.148632162,0.079142733,0.189159694,0.271681497,0.256940565,0.203075511,0.087862235,0.179859932,0.263769712,0.240713097,0.227795024,0.086686329,0.224570942,0.218909878,0.240696615,0.229136236,0.00683584,0.005866641,0.008501951,0.024056997,0.041673247
"1411",1877,1991,"North Iowa Area Community College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","Midwest","IA",21801,"Mason City",19033,"Cerro Gordo",0,655,0.421300292,0.137062892,0.024707861,1.73e-05,64307.16406,60800,0.53895092,0.106652878,0.178318986,0.262258563,0.339231625,0.113537948,0.025777755,0.007156474,0.000683579,0.000290067,0.641098931,20472.45898,19800,20600,0.056074373,0.057681619,0.151763597,0.18586109,0.258033798,0.346659896,0.168324158,0.071652845,0.004650884,0.538808823,0.594689846,0.663263977,0.685551703,0.626058996,0.115309644,0.199778812,0.23515765,0.218087746,0.231666147,0.094185381,0.196638761,0.152556867,0.306494592,0.250124399,0.033740098,0.135468516,0.19114515,0.279047014,0.360599223,0.026608016,0.131596678,0.190299711,0.222635432,0.428860162,0.094361064,0.134075468,0.166393104,0.276672774,0.32849759,0.000162144,0.017107843,0.00593893,7.49e-05,0
"1412",1735,1991,"North Park University","Private Non-profit","Selective private","Selective private","Four-year","Midwest","IL",24300,"Chicago",17031,"Cook",0,343,0.638688087,0.121767439,0.011019432,0,118544.9766,84200,0.647844017,0.075292854,0.109890869,0.189694204,0.278072928,0.347049146,0.17998752,0.09145426,0.014190586,0,0.553709904,15801.75879,13600,15100,0.076497085,0.084899897,0.258621364,0.193358022,0.249600773,0.213519945,0.119008541,0.060933676,0.003375469,0.546726942,0.527169287,0.555488944,0.581153691,0.540667057,0.007751773,0.322682179,0.286301653,0.236910108,0.146354286,0.086607092,0.231190604,0.240540818,0.337291591,0.104369895,0.134009235,0.201719598,0.176271701,0.251378286,0.23662118,0.060999793,0.246294725,0.212917919,0.25325983,0.226527733,0.093403914,0.294387791,0.151920516,0.22068391,0.239603869,0,0,0.000965137,0.010786843,0.00055571
"1413",9704,1991,"North Seattle College","Public","Nonselective four-year public","Nonselective four-year public","Four-year","West","WA",39400,"Seattle",53033,"King",0,375,0.492898434,0.094163895,0.009916853,0.002575493,96614.55469,71100,0.596314132,0.101152393,0.128495024,0.234848855,0.233822366,0.301681362,0.135408685,0.047027033,0.006978229,3.82e-05,0.55402375,16312.70508,15100,16600,0.117136948,0.12062251,0.199545038,0.19947128,0.239028845,0.241332328,0.101238109,0.046753805,0.004765335,0.47168079,0.550911903,0.595561981,0.517721891,0.578758538,0.120144,0.31199434,0.238848642,0.230974279,0.098038739,0.113519654,0.210231286,0.201415139,0.265461809,0.209372112,0.057197902,0.160607813,0.262875342,0.222882012,0.296436931,0.165701964,0.223412638,0.154148224,0.253430343,0.203306831,0.138242743,0.169102117,0.171210607,0.23187861,0.289565923,0.025461518,0,0.000408651,0.001294361,0.005937457
"1414",2173,1991,"North Shore Community College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","Northeast","MA",20500,"Boston",25009,"Essex",0,1467,0.522974551,0.039327838,0.043837554,2.41e-05,71674.32813,55400,0.524007082,0.177593019,0.183044386,0.192055125,0.23602579,0.21128168,0.080508903,0.022895899,0.002923863,0,0.586011971,17327.43164,15700,17400,0.080704071,0.085247736,0.179596654,0.226450378,0.254332564,0.254372667,0.102614716,0.040693659,0.006249841,0.562514305,0.588334024,0.587264061,0.60264957,0.584026992,0.100771579,0.210323015,0.22545544,0.216607187,0.246842779,0.081075522,0.170194967,0.240222299,0.253195377,0.255311835,0.083128396,0.173700513,0.228359211,0.264702484,0.250109397,0.06645441,0.156983051,0.237575883,0.290390526,0.248596129,0.098734539,0.192536332,0.201191747,0.237320746,0.270216636,0.000135925,0.007290784,0.004273935,0.00278565,0.016153073
"1415",7191,1991,"Northampton County Area Community College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","Northeast","PA",19000,"Allentown",42095,"Northampton",0,2421,0.504070044,0.064105973,0.021265401,0.000822448,72109.15625,62300,0.548048735,0.123331072,0.159918521,0.243719467,0.290155001,0.182875939,0.056599047,0.01739634,0.003076109,3.26e-05,0.559661526,16061.5459,14400,15700,0.085097373,0.091395857,0.205114312,0.23582827,0.255924251,0.21173731,0.090576842,0.036260102,0.003017148,0.520951211,0.558678746,0.563068926,0.577670991,0.553511798,0.132190528,0.2317937,0.219445369,0.244145067,0.172425336,0.080767412,0.191472389,0.266644065,0.266937517,0.194178617,0.08835882,0.206860977,0.231996282,0.273971615,0.198812306,0.073964122,0.194062583,0.232358861,0.263190587,0.236423846,0.10488328,0.21425831,0.230541082,0.21865667,0.231660658,0.00666862,0.000173496,0.001825237,0.004243379,0.002684177
"1416",5387,1991,"Northcentral Technical College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","Midwest","WI",22700,"Wausau",55073,"Marathon",0,552,0.509966254,0.149716914,0.028589743,0,60246.43359,57300,0.523707211,0.099410639,0.181061039,0.314250711,0.313699212,0.0915784,0.016893381,0.007021147,0,0,0.644790103,20356.8418,19200,19900,0.055613421,0.056265452,0.137500283,0.184425434,0.290173262,0.331635569,0.167172045,0.079544753,0.005632528,0.605929375,0.585532904,0.661835492,0.662929177,0.683506668,0.055757761,0.20033606,0.202286136,0.254027658,0.287592385,0.119705805,0.161283499,0.158505746,0.29941322,0.261091729,0.040059566,0.150384235,0.166211072,0.312700025,0.330645102,0.034834189,0.114989253,0.213911058,0.278487479,0.35777802,0.060410256,0.055168013,0.177783699,0.273870632,0.4327674,0,0.010029023,0,0.011761657,0.001387229
"1417",1031,1991,"Northeast Alabama Community College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","South","AL",6100,"Gadsden",1071,"Jackson",0,650,0.526084363,0.320246518,0.028532317,6.02e-05,51554.04297,37400,0.433467925,0.224661719,0.247612242,0.265359624,0.20013657,0.062229844,0.00696282,0.001618235,0.001618235,1.53e-05,0.551005957,15698.95605,14500,16300,0.099507093,0.111590988,0.195183347,0.207636661,0.272012164,0.21357684,0.08230672,0.040966522,0.002802728,0.496142298,0.566547632,0.565820992,0.575100482,0.546569943,0.110403741,0.269948544,0.236570719,0.256075756,0.127001241,0.125631464,0.16136153,0.178122698,0.322095293,0.212789015,0.102521568,0.146194434,0.233550576,0.315006539,0.202726883,0.121122195,0.183403436,0.186521833,0.216489105,0.292463431,0.068030703,0.306626482,0.178020414,0.125496111,0.321826291,0.000267962,4.1e-05,0,0.006724304,0.022281801
"1418",11667,1991,"Northeast Community College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","Midwest","NE",27801,"Virginia Beach",31119,"Madison",0,783,0.409227043,0.188272074,0.026281546,0,60024.54688,54300,0.501793027,0.098446342,0.196386224,0.343040423,0.288207245,0.073919766,0.017391931,0.01525858,0.000524955,6.05e-05,0.673327462,23604.17383,21300,22400,0.048523705,0.049517568,0.136664184,0.158781877,0.242809197,0.412227175,0.233867869,0.118926346,0.017622567,0.594422996,0.634580672,0.689181149,0.707213938,0.675659835,0.131200898,0.190954101,0.173557298,0.237324553,0.26696315,0.048880134,0.15605573,0.209625886,0.252068055,0.333370195,0.040728469,0.126695159,0.150610267,0.259493107,0.422472997,0.026967543,0.119370441,0.141463952,0.220338141,0.491859923,0.071133639,0.126532719,0.10946752,0.235702793,0.457163329,0,0,0.01911496,0.013648335,0.096480473
"1419",4587,1991,"Northeast Iowa Community College","Public","Two-year (public and private not-for-profit)","Two-year (public and private not-for-profit)","Two-year","Midwest","IA",21802,"Decorah",19191,"Winneshiek",0,806,0.529689312,0.166877463,0.020473935,2.49e-05,68447.72656,58900,0.531638265,0.102511156,0.168345362,0.308556685,0.322206854,0.098379943,0.031082049,0.012423308,0.001678647,0.000929926,0.641119271,20201.59375,19500,20000,0.052303433,0.056823691,0.124704276,0.206624852,0.283365368,0.328481812,0.157536909,0.064858526,0.006693053,0.550547838,0.625632942,0.649449766,0.673784971,0.628881931,0.133670028,0.151907553,0.262238677,0.252459766,0.199723975,0.088471301,0.120136842,0.156155975,0.372303306,0.262932576,0.046007323,0.110534527,0.230685414,0.258381016,0.354391719,0.039322158,0.090542089,0.209406248,0.286526605,0.374202901,0.013839739,0.260501558,0.150464338,0.231387257,0.343807109,0.000243165,0.007571739,0.012035313,0.003173491,0.006681868
